Item title,Item link,Transcription,Translation,Image link
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/202,"O my God be thou my Rock, my shield
my tower and defence My Sancturary
and my Refuge.  In thee only is my trust
O let me not be disappointed of my hope, 
[b]ut as thou didst deliver thy servant Daniel 
[f]rom the lions den, Jonah from the Whales 
belly Susanna from her enemies, Peter 
and Paul from Imprysonment sideach 
Misach and Abednago from the firy 
furnace Job from the Tyrany of the 
devil and David from the persecution 
of Saul; So O Mightie God sweet saviour 
and holy blessed Spirite keep and defend 
me from the tyrany of Sathan and 
all his Instruments from all sorcery 
Inchantment and Witchcraft and evill 
tongs even for Christs sake, both this 
day and night, And Glory be to God 
on high. Amen. And from all my 
enimies visible and invisible even 
for Christs sake and for thy great 
names sake, which I beare about me 
in Honour and reverence of thee my 
Gracious God both this day and night 
and for ever more Amen. fiat
fiat. fiat. /

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_030_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/203,"Against all maner of Enemies
visible and invisible, Scandals
and evil reports.
Beare with thee theis letters in a whyte
linen Cloth: because the Angel Esion
did beare it to King Charles going
to Battayls; and comanded him on
Gods behalf to beare them with him.
Theis are the Letters .R.O.X.
H.Y.L.G.P.D.B.P. of G.
Q. vil G. L. X.
Fortunatum esse in orernibus tuis  
[image: magical characters]
English Translation of Latin writing above magical symbols:
In your fortune on us [Fortunatum esse in orernibus tuis]
[image: sun sigil?] goeth 2. minutes in one houre
goeth in 2 houres one degree.
He seldom or never dieth an evil death 
that hath a good Planet in the 8. house.

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_031_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/204,"To win what thou wilt at Dice
Write in virgin parchment the blood
of a Turtledove theis words folowing
and put th parchment in a linen cloth
and Sowe or bynd is about that 
Arme wth wch thou wilt cast the dice
[image: 5x5 square, containing the letters 
SATOR 
AREPO 
TENET 
OPERA 
ROTAS]
For Dice and Tables
Take virgin parchment and write
theis words in it wth the blood of a
Lapwing or a peacock + Galici + [Culch?]
then sew them in thy sleeve: et fiet.
To win at shooting
Write in virgin parchment this word
Aico, and put it into the nock of thy ba
and then shoote in the houre of [image: symbol of Mars].

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_032_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/205,"[scribble]. Hicion Deus [☩ diacritic over eu]
[double-cloud diacritic over ☩] Sanctus
Then write yo[superscript r] question 
[a]nd theis words and characters,  O Jesu Veritas. ostende mihi
veritatem. Sanctus. ☩. [magical characters]
[illegible]. [angelic script ש]. fortis ☩.
Quando is dormitum tene schedulam
[illegible] manibus explicatam flexis
[illegible], et dic quinque [vicibies?] cum 
maxima devotione hæc verba. Jesu
veritas æterna, ostende mihi veritatem
and after say five times the Lords
prayer, and other prayers as God 
shall move you. Then fold up your
schedule, and wrap it in a white
linen cloth; and put it vnder yo[superscript r] 
pillowe; offen repeating theis words
Jesu veritas æterna. ostende
mihi veritatem.

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_033_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/206,"A nightspell.
When you vse this spell: you must go 
about the house the tree or grounds
that you would beset 3. tymes saying
the spell 3. times over with yo[superscript r] Beleef 
and Paternoster.
In this place or Tree or ground
I doe besett
To God the Father and the Son 
all theeves for to left.
If any theef hither com any goods 
away to felt
The holy Ghost be before them; and 
Doe them for so felt.
I bynd them by the Sun the moone and by 
the starrs of Heaven; and by the vertur 
aforesaid and by the starres seaven.
I bynd them by the verture of the Trynity 
So that they shall not depart til i bid them.
I bynd yee theeves I do you no other leave (?) 
as did Saint Bartholomew the devil, by the hear 
of his hed so holy I bynd you theeves, stand fast 
In the name of the father, the son and 
the Holy ghost. Amen. Credo in Deum.
Pater noster &amp;c.
As you compass about the place make a 
large Circle or compasse as you prayed 
for they can not get out of that Circle.
....

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_034_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/207,"To vnbynd them say as foloweth
In his name that you came, go agayne
The father with me, the Son with thee
the holy ghost between us be. The father
the Son and th holy Trinitie deliver me
from all mine enemies, both now and
evermore. Amen.


Another
God and the holy Trinitie
As I beleeve in thee
Save all my goods and me
from mine enimies me defend
In the name of Jesus our heavenly king
Sun and Moone I command yee all
and the starres of the Aire that 
shyne so bright save me and my goods 
both day and night.
In the name of the father
the Son and the holy ghost
Save me and my goods
When I stand in need most.
Amen.

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_035_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/208,"Ut totus eas dic verba sequentia
Garotus, Sigum, Garagum, Graba,
Groba, In nomine Patris filii et
spiritus sancti. Amen.
Oratio Sequitur.
Jesus autem per transiens medium
illorum ibat.  Exeunt super eos formido
In Magnitudine Grachii tue innobulis
fiam, quasi lapis donec per transferem
populis tuis quod posse disti. # #
Tokens of Earthquakes ensuing
A gray cloude appearing in the Element 
like a little Puller is a token of an 
Earthquake to come.
The oscurity or darknes of [sun] with which
clouds and strangly coloured bloodie 
or otherwise is a token of Earthquakes.
Also when well water or ponds are 
troubled, or salt or infected by sarow [savour?].
A great quietnes of Aire by land 
and sea: and chiefly the longe absence of wind
Also strange noyses heard as har[illegible]
mourning lamentacions, clamours of men (?)
hav ben observed to signifie Earthquakes.

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_036_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/209,"Solutio Questionum.
Yf one ask the Astrologian what parte 
of his lyfe is like to be most fortunate 
let him give the first Quarter of his life 
to the Ascendent, the 2. Quarter to the 10 house 
the 3. to the 7. house: and the 4. parte 
of his lyfe to the 4. house. Then mark 
in which of them ther are fortunate Planets 
and the parte of fortune; and the Moone 
free from unfortunate Planets, and not 
combuste Judge that parte of the lyfe is 
[o]r wilbe most fortunate. Aben ragel


Yf one ask what parte of the land 
[o]r contrey is best for him, or yf one wold 
remove: what parte is best for him to 
goe to: Mark in what parte of Heaven 
the good Planets be from the Ascendent 
and judge that parte whein they are 
to be best for him. But consider that from 
the Asc. to the 10. house is for the East part 
and from the cusp of the 10. to the Beginning of the 
[7]. house for the South; from the cusp of the 7. 
to the beginning of the 4. house for the West 
and therhence to the Cusp of the Ascendent 
for the North. And those parts where the 
good Planets are are the best to dwell in 
or to remove unto. Et Contra. Aben ragel

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_037_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/210,"Yf one ask thee whether the place 
where he dwelleth, or that wherunto he 
intendeth to go is best for him.

  Mark yf thou dost fynd the ☾ separate 

from evill Planets then tell him that his 
Going is better. But yf thou fyndest the ☽ to 
separate from a good and fortunate Planet 
then it is better for him to tary and abide.


Yf one hath bysines to doe and asketh 
whether he may doe it or not.

 Yf thou fyndest the Lord of the Asc. 

or ☾ separate from evill Planetts 
or fortunate applying to good Planets 
then bid him doe it, and sp[illegible] noy 
otherwise econtra Haly Abenragel


  Yf any ask thee whether he shall have 

that which he hopeth for. Marke 
yf the lord of the 11. house apply to 
the lord of the Ascendent, or the lord 
of the 1. house to the lord of the 11. house. 
Then judge he shall obtayn it. And 
yf the Aspect be a △. or *. he shall 
have it quickly, and easily. But yf 
it be a □. or ☍ aspect he shall gett 
by much labour. Or yf thou fynd 
the Lord of the 11. house an Angle 
and received: then judge that he shall 
have what he hopeth even as he desireth.

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_038_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/211,"Yf any ask thee whether he did see in h[??]
dreame. Mark the Ascendent, 
when the Question is asked.
Yf then thou fynd ♄ in the Ascendent
tell him that he did see in his dreame
Religious persons, frers Hermetes or
w places of Prayer. 
Yf ♂ be in the Ascendent Captains 
knights, theeves, murthereres, harmies 
and Battailes. Yf ☉. then Gardens
Trees wth fruit, Gold, or a king. 
Yf ♀. then he did see a faire virgin
or  eating and drinking; or
one lying wth a woman; or playing
or walking: or  or red garments
Yf ☿. then he did see handsome and

men reasoning or pallaces 

decked wth Curtains or rich hangings
or clothes, or bookes, or writings.
Yf D. then Rivers or waters, or pretious
stones , or some that did eat and
drinke or some of his kindred. Holy
_______________________________
To know in what place a fugitive is 
or any thing that is lost
the A be in the East so is the thing: 
yf in the middle of Heaven then in the South
the A Being in the 7. house It is gon west
If she be in the Angle of the Earth; to the North
when she is out of theis Angles&#160;: Judge according
to which the ☾. is nearest. Zael.


",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_039_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/212,"A Water to heal a Sore
First wash the sore with plantain Water
Then take a quart of running water
2. Spoonfulls of English Hony, half an 
ouncz of white Sugar 1 ounce of Rooz [Roche?]
Allom, half a handful of Isope [=hyssop] , halfe 
a handfull of Plantain leaves with 7
or 8 leaves of groud Ivy: Boile it 
until th[?]e half be consumed, then 
strayne it and mash the sore thewith 
and by Gods help it will heale it.


Pro fluxu renium 
Seeth yarrow leaves in Posset ale 
putting in the powder of a nutmeg 
drink it warm every morning and 
Evening first and last drinking 
not before nor after for an houre.


Pro spasmo
Write on a piece of parchment as much as will 
goe about your leg in the gartering place theis 
words folowing + Gut + Gut + Egut + Gebaut [+] 
weare it on your bare leg, and it witll 
help you. /
pro fluxu renium
Take on egg poched reare filled with 
a nutmeg grated.

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_040_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/213,"An Excelent Water for all old sores, 
ulcers and Cankers and especially those 
that come of the french Poxe.
Take 2. earthen Potts that have not ben 
[us]ed the one of the 2. gallons to be set on the first 
[t]he other a longe pot like to a Butter pott 
[c]ontayning 3. gallons which is to be filled with 
[s]tone lyme a third part full or more 
[F]ill your other pot with faire running water 
setting it over the fire till it be ready 
[t]o boyle; then powre it into the Pot which 
[h]ath lyme, Cover it and let it stand 
24. houres. Then take the clearest of that 
water and put it into vial glasses.
Use it being warmed bloud warme to 
wash the abovesaid sores it is a soveraigne.


Approved Remedies for Corns or agnails
[F]irst pare the Corn very low then apply 
[t]he fat of a rabbets kidney therto and 
[w]ynde a fine cloth about it renewing it 
[e]very night. At a few dressings it will 
[?]hal you may easily pluck it out by the roots.
for the same
Mixe the powder of burnt Allome with 
red waxe and having first pared 
the Corne, Apply it.


To make a loose tooth fall out
Rub it with the game [=gum?] of Ivy: but beware 
you touch not any other.

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_041_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/214,"To stop the bloudie fluxe or [cask?]
Supra fol.13.6. v[ide] infra. fol.27.a
Putt out the white of 3 . new layd eggs
and powre into the yeoks remayning in 
the shells 2. or 3. spoonfull of very strong 
Aqua Vitae&#160;; or for want of that which is strong 
a like quantity of Cinamom water or som 
excelent Rosa Solis stirring it with the yolkes 
the egg half . a quarter of an houre; then 
drink it morning and evening first and
last for a day or 2 . not drinking ought
before or after for an howres space. And by 
Gods Grace it will help. 13.b.[three lines arranged vertically, as Ξ] 7.a 38.b
Or take 2 . Eggs poched in vineger
till they be hard Eate them til he be wel.
Or write on the Patients forehed with some 
of that bloud  Consummatum est.


For excessive bleeding at the nose.
Take a few droppes of the bloud on herds 
or on a linen cloth&#160;: Burn all together Et fiet 
Or Drop a little of the Pacients blood 
on a fireshovel over the fire, then blow it 
with Quill into the parties nostrells&#160;: This 
seldome or never faileth.


To stop the bloud of a wound
The dryed bloud of the party doth it 
when all other remedies fayle. /

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_042_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/215,"For a Waterie Stomach.
Rost a nutmeg on a knifes point at 
[a] fire and eate it; The same nourisheth 
[th]e Hart and dryeth up all ill hunours.


For the Cough of the Lungs.
[Hea]t a quart of white wine vinegar on 
a fire put therto a grotesworth of hony 
[b]oyle them together and skim it well 
[T]hen put therto a good handful of topps 
[o]f Rosemarie boyle all togeher, strayne them 
[a]nd drink therof morning and Evening a 
[q]uarter of a Pinte as hot as you can.


To get out a thorne that pricketh

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_043_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/216,"For the piles
Burn the parings of Horses hoofes on a 
chafingdish of codes and set it within a 
close stoole setting over it 3 or 4 tymes 
For the piles or anu heate in the 
face or body.
Dissolve the Quantity of a haselnut of Camphire 
in plantain water and anoint the place.


To take away a Tetter [=pimple] that it 
shall not be perceived.
Beate vinegar and the white of an egg which 
together till there doe arise a frothe bubble 
thereon, then having dipped lint therein and 
applying it to the tetter It taketh it away.


For one that can not make wayer. v[ide] 29.
Slice 5. or 6. radish rootes, boyle them in 
white wine from a Gallon to a Wuarte 
Strayn it and give it to the Patient.
____________________
To Stay the Hickock
Stop both yor eares wth yor fingers very hard
______________________________________
To take away the Sunburning
Put Burnet and wild tansey in cold 
running water 24. houres at the least
then wash therewith.
_______________________________________
For the Stinging of an Adder
Take Garlik fried in oyle or May butter 
or in fresh butter apply it to the place 
or else (?) stamp Centaur[illegible] and drink it.

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_044_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/217,"Hands which are Sunburnt to 
make them Whyte,
Wash your hands with the Juice of a Limon 
[an]d bay salt drying them of themselves
Then wash them againe they wilbe cleare.
[Whi]ch is good also against the skarf or skab.
To make the Hands Whyte.
Wash your hands with water mixed with half
[a] Spoonful of the gall of an oxe and they 
will becom very soft and white.
For the Palsey or falling sicknes
[D]rink ech day your own urine and you sgall 
not be troubled with any such disease.
For the trembling of the hands 
[Bo]yle 4 or 5 handfulls of Sage and wash 
[??]t therein. It will help.
For a felon.
[L]ay on it the skin of an egshel, and in 
[1?]2 houres it will kill the felon.
Or apply unto it herbgrace, red sage with 
[the] white of a new layd egg and hony beaten 
[illegible] together.
To make one slender
Smallage chopped and put in your Potage 
[T]aketh away the grossnes of your body.


To take away heores
Anoynt the rough place with the bloud 
[o]f a bat after it is shaven, and 
the heare shall never grow there.


",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_045_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/218,"To make white Ink
Take Roche Allome powder it lay it in 
a little of thy own water, let it stand 24 
houres at the least; then write therwith 
and let it dry in the Paper. Afterward 
hold the paper against the fire til it look 
browne; and than you may plainly read it.

    Or write with the Juice of an onion 

mixed with the white of an egg: Et fiet.
[horizontal rule]
To know whether a Woman 
be with child with a boy or a girle.
Let the woman milk her brest into 
a bason of cleare welwater: If it sink 
it is a boy: but yf it swim a girle.
[horizontal rule]
To know whether a man or woman 
be barren, or not.
Take the first water in a morning either 
of man or woman, put a quantity of 
Barley into it letting lye therin 2 or 3 day[s.] 
Yf they be barren the Barley will grow.
[horizontal rule]
For pumples in the face
Take the white of an egg wel beaten wth a 
Spoonful of Salle + oyle; an other of rosewater
the like of the iucce of fenel, half a Spoone
of vinegr anointing the pimbles therwith.
","To [write a secret message]
Mix [Roche Allome] powder and with urine. Leave it for 24 hours at least. Then write on the paper and let it dry. [To reveal the message] hold the paper near fire until the ink turns brown.
Or write with a mixture of onion juice and egg white. And so it is done.
[horizontal rule]
To know whether a [pregnant] woman carries a boy or a girl.
Mix the woman's breast milk into a basin of clear well water. If it sinks it is a boy. If it floats it is a girl.
[horizontal rule]
To know whether a man or woman is barren.
Mix the first morning urination of the man or woman with a quantity of barley. Leave it for 2 or 3 days. If they are barren the barley will grow.
[horizontal rule]
For pimples on the face
Mix a well-beaten egg white with a spoonful of salt and oil, [an amount of rosewater the like of fennel juice,] and a half a spoon of vinegar. Apply the mixture to pimples.

",http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_046_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/219,"For a swelling that is fiery red.
Boile the crummes of a Manchet of bread 
[with] 2. yokes of eggs and a little sallet oyle 
[and] a pinte of milk til it be thickened as 
a plaister apply it morning and evening.


for the winde collick
Drink the rinde of an orange made into 
powder in any good licour.


for a payne in the small of the back
Make a plaister of Parseneps sliced small 
[an]d after sode in Muscadine for it.


To strengthen a weake back.
Drink 9 mornings together a pinte 
[of] Malmsey wherin 4 sponefills of 
[?]aneflower hath been sod til thone half 
[?]ere consumed.


for a blasted face
[S]tamp houseleek and temper it with rawe
[?]eame strayne it and anoint the face


for one that spitteth bloud
[?]emper the juice of Betony with  goats milk 
drink therof 3. daies: et Sanaberis.



",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_047_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/220,"for the striken with a Planet
Boile the crums of cleane rye bread in 
a quarte of the strongest vinegar unto 
a pap, then take a red wollen cloth of 
the length and bredth of the place greeved 
spread theron the medicine scalding hot 
3 or 4 tymes in 2. dayes. Then take of the 
strongest Aqua vit&#230; bathing therewith the 
aking place so oft as he feeleth payne
morning and evening: and by Gods grace 
he shalbe cured.


for a Cankerworm eating 
a mans body, or leggs,
Apply therunto the bowels of an old Cat 
and in the space of 24. howers those 
bowels will draw out the worm into them.


To bring a sore to an hed.
Black Sope, hony, and the white of an egg 
with wheat flower wel beaten together 
make a plaister therof.


for one that can not hold his Water 
Take at once in his Potage or drink 
a spoonfull of powder of the clawes of 
a Goate.


",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_048_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/221,"
To candie all flowers in their natural colour.
Take Horocuys 90th their stalks, and


for frownces in the face
Rice Sod in quaker and the face (illegible)

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_049_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/222,"Remarkable Medicine for the stone see fol.38.a.
take a pottle of wite wine a sponful of fine broken pepper and 6 eggshels be new layd the better; Dry them by the fire or in an oven, brak them to fien powder and put them wt th epepper into  bottle the same being close stopped let som one that is strong tumble and shake them together a quarter of an houre, then hang it up wt the bottome upwards or take frnkincense, onions, daffron and fry them. It being eaten is good to prove the stone and break the winde.

Mr. Bulters opinion on the stone when he was at Welby 1529
He saise the payne of the stone on the blod takets away the stomach or weakness in wherby the liver tanneth the nouve brrn that should make good bloud into water wch overcometh the liver. agr wthall in the cause theis Physick will dow good fresh arye is but poore help and so is the scouring of th seas. Ande bathes doe good help to ease the payne.
For the Ague 
Take the water of bracken in the morin drink it also last at night&#160;: it shal help the disease andmany other by gods grace. 
[transcribed by abamefra@gmail.com]

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_050_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/223,"A good medicin for a Ague Probatum
Take a handful of smallage, as much sherpheards purse, the powder of white frankincense wt a little bay salt and half a spoonful of vinegar, brak them all together and lay it to the boughs of ts yor arms and to yor wrests the space 24 houres an houre ere the fit cometh. 
For the toothach

Take oil of spike and poppyseedmade into powder; wet a linen clots in it and lay it to the place greevd.Also powder white frankincense and long pepper, boyle them in aqua vitae then wth som lint dropped in it stop  boke of the fouls: and it will be wel.

A puffits to dry an humour 
Take a handful or two wheatbran brakenin a mortar, then take the whets f 6 eggs 6 sponefulls of vinegar wt handful of salt put them alltogether in a pan over the fire til it be warme stirr it well and then spred it on a cloth and so apply it to the place grieved.
To make heare grow in a bare place
Take the leaves of afigtree bruis them well and rub the bare place therwith. It will make heare grow in that place.
[transcribed by abamefra@gmail.com]

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_051_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/224,"For [stricken out: any Ague] Ache
Take the moist dong of doves and a good 
half pound of feverfew, seeth them in fresh 
butter til they be thick to make a plaister to 
lay to the place where the diseased is grieved.


For a [illegible] Palsey
Stame the Broomfloures, put them into 
a draught of Stale Ale; then when they 
have stood a while Strayne them, and 
drink the Ale next your hart til you have ease 
which shalbe shortly by Gods Grace.


for the Tooth ache
Take lifehong and Rock allom brased sma[ll] (?) 
and pepper pounded small, set them 
in a sawcer on the fire somwhat hot 
dip lint therein anoynt the tooth therwith 
9. tymes as hot as you may. Et fiet.


A plaster for a stitch.
fry elderleaves hounhore saxifrage and tyme 
of ech like quantity with may butter as yf 
you make a Tansey but not so think
Cast vinegar on it then lay it to the place 
as hot as may be endured with a warm 
cloth about it; and you shall fynd ease 
by Gods Grace.

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_052_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/225,"for one that cannot pisse
31. a.
Seeth dentdelion, tyme and Suger 
in Malmsey altogether drink them 
lukewarme, It will cause water. 24. B


for one that cannot hold his Water
Burn the clawes of a goat into powder 
and using it in his potage. It will help.


To wash a sore Mouth
Put Allom water and a little Hony in 
whitewine wherein woodbine, Rosemarie 
Camomile, sage, and Plantain is sod.


for any quik thing in a mans eare 
[D]rop juice of Rue, wormwood or of 
[s]outhernwood into the eare; to kill it.


To take birdes.
Cast barley soked in the juice of Rue 
and Vinegar wher the birds use to com 
[I]f they eate therof they can not fly far.


To break a Boyle
Lay on it a plaister of Turpentine and 
Barley meale: and it will break it.

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_053_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/226,"for Ache in the eyes
Take the white of an egg, Rosewater 
womans milk with a little saffron 
beate them together in a dish, then 
skin it cleare. Take flax and dipp 
into it then put it on the eyes.


for deafnes and mattering eares
Drop oyle of almonds into the eares 
lukewarme, It shall help by Gods 
Grace in short tyme.


for one that is pricked in a joinct
Temper cleare wheate flower with 
wine then boile them together till 
they be thick as a plaister lay it 
on the sore as hot as you can suffer.
This will by Gods Grace help you.


for the flying Gowt from place 
to place. Anoint it first with pure 
Hony, then take the flower of beanes 
the leaves of Ivie, and hony making 
therof an Oyntment to anoynt the 
Gowt therwith.


for one that is scalded or burnt 
with any thing.
Take salt bryne it in the whites of eggs; 
stir it wwel together and lay it on 
the burning or scalding. /

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_054_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/227,"For [crossed out: Speaking in sleep] byting of a mad dog.
Take mintes with a cleare leek and Salt 
temper them together and lay it on the wound til it be whole.
______________________
To staunch a bleeding wound
Take the red tops of nettles stamped 
and soked wel in vinegr so lay it
on the wound it will cease bleeding.
_____________________________
Another for the biting of a mad dog
Stamp the red nettle morel and 
[s]om faire lard raw alltogether. Seeth
them in butter make therof an ointment 
and anoynt the sore therwith.


for speaking in sleep.
Temper southernwood with whitewine
drink it 3. nights going to bed.


for a stinking Breath
Take red minte and rue, doe it in 
the nose: and take the juice of both 
and drink it 5. mornings fasting.


for the Hartburning
Take wormwood, seeth it in water 
and drink it. Or take and eate 
6. or 7. Almonds.


To stanch blood at the nose
[L]ay stamped nettles on the forehead. It will 
stay the bleeding by Gods Grace. /

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_055_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/228,"For Sore Fingers Ends
Take hony and wheatflower, make therof
a plaister lay it on the fingers ends
It will doe good, and make the nailes
to grow agayne faire


for Skabbie hands
Take the juice of Celendine and red
nettles with May Butter and Wax,
Mingle it Wel, and anoynt the hands whole
_______________
To slay a sheplouse in ones eare
Take the juice of hemlok into the eare
_____________
For a scaldhed.
Bray white mallowes and rootes 
of red docks with May butter and 
anoynt the Hed therwith.
_____________
To know the dropsey
If one be first Swoln in his feet 
and after if draw upwards It is 
the hot dropsey. Yf it begin in the 
face and so downward, the cold dropsey
____________________________
For one that is speechles
Dip 5 Sage leaves in mustard, lay them
under his tong, closing his mouth agayn.
This will cause him to speake; except 
death be upon him.
______________

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_056_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/229,"for the stone v[ide] fol. 27.b.
[bu]rn a flint in the fire, beate it to
[?] all powder putting it to be eaten
[in?] a posset drinking new ale after
[It] will help by the grace of God.


To make man or woman pisse
Whatsoever the letting therof be.
Take black sope as much as a haselnut
mingle it with as much salt, put it 
in the navel of the party lying upright 
lay as warme cloth theron. 24. 29
_____________________

Rosemarie hath the vertue that yf 

[?] had the hed of an arrow or 
any yron wetting a towel therein and 
putting it in the wound, also drinking 
of the same water It shall avoid out 
it helpeth all wounds inward or outward 
[?expelleth?] worms in man or child and 
all kind of Impostumos, helpeth 
all swelling, multiplieth nature, and 
is very helpful to a woman with child 
yf she drink therof. /


A good Remedy for the cold
Take new milk seeth colombine leaves 
[?]erm: when it is sod, put som pepper to it 
and drink it fasting.

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_057_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/230,"How to make Mel rosatam.
Take 4. pound of Roses and make juice
thereof, then take your strayned Roses
and steep them in a quart of water
Then take a galon of Hony clarifie it
after put the juice of the Roses
to them and boile them til the Juice
be sodden away.
__________________________________

for the Sweating Sicknes

Take Scabeous Marigold and Sorel of ech 
a handful Cowthistle hops and lettice of 
ech half a handful, bruised sinamom 
the waight of 2 grotes boyle all together 
in a puttle of stale ale with a soft fire 
into th[??] half then strayn it without 
compression keep it in a glass and let 
the patient drink of is as oft as needeth.


Yf one burne and can not sweat 
Clarefie Posset ale with MArigolds fenel 
and Borage let him drink it hot, and he 
shall sweat soone after.


for wambling of the stomach and for 
the stone
Stampe red fenil seed, strayne the juice 
thorough a cleane cloth and drink it 
It shall help by Gods grace as hath ben 
often proved.

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_058_o2.jpg
Book of Magical Charms,http://publications.newberry.org/transcribe/scripto/transcribe/5/231,"To take fish with your Angle
[tak]e the Juice of vervine, valerian and 
the sheef of rubarb of ech a like quantity
them together in a boxe with red worms 
3. houres space; then angle with them.


To take fish with your [crossed out: hands] Angle or net 
[?] white bread-crums and hard cheese
[?], bayte your angle therwith or bownet 
fish will resort therto.


A good baite for fish at all Seasons 
[Bai]te your hook with wheatflower, tallow of 
[s]heep new killed and the glaire of an egg 
[??] beaten together.


To take fish with your hands 
[M]ake 8. waterleeches into powder, and
[ring?] annointed your hand with the oyle of 
osprey and cast the poweder on your hands
you hold you hands in the water, fish
will come unto them.
Or take nettles and [????] made
to juice put it in a pond; and the
[fi]sh will gather to it.


for eels
[??] in the Evening Baik Yo [above o] r Prapes in weeles
[??]ts hot horsedung, or the lungs of sheep or 
beastlis nen [new?] [Q/lled] or {not?] hard eggs [??]
[??] doe love theis exceedingly.

",,http://publications.newberry.org/digital_exhibitions/files/original/case_ms_5017_059_o2.jpg
